mics,hemisphere,network,label,t1_gradient1_SalVentAttn,quantile_idx
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1183.0,LH,Default,7Networks_LH_Default_PFC_18,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,
1185.0,LH,Default,7Networks_LH_Default_PFC_20,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1187.0,LH,Default,7Networks_LH_Default_PFC_22,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1141.0,LH,Cont,7Networks_LH_Cont_PFCl_7,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1186.0,LH,Default,7Networks_LH_Default_PFC_21,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1141.0,LH,Cont,7Networks_LH_Cont_PFCl_7,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1182.0,LH,Default,7Networks_LH_Default_PFC_17,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1184.0,LH,Default,7Networks_LH_Default_PFC_19,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.046832466024858466,
1181.0,LH,Default,7Networks_LH_Default_PFC_16,,
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.07010905215580487,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.10351239311907745,
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.22305933831608504,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.4814897948982939,-1.0
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.3687219633278288,
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1140.0,LH,Cont,7Networks_LH_Cont_PFCl_6,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1142.0,LH,Cont,7Networks_LH_Cont_PFCl_8,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.28690814733718906,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.1653816080871141,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.2018792931869896,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.5622784648293471,-1.0
1180.0,LH,Default,7Networks_LH_Default_PFC_15,,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.29660228850989245,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.07826354925287016,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.00771709776236551,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.31768725551903354,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.4520675264557762,-1.0
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.09306770647971763,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,0.18154142980029864,1.0
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,0.05016557254812226,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.3845026045688038,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.07190344033929097,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.08152024881890474,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,0.24452790876466568,1.0
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.30397821629126265,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,-0.0520689489775471,
1139.0,LH,Cont,7Networks_LH_Cont_PFCl_5,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1106.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_PFCl_1,0.15847113879828267,1.0
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1047.0,LH,SomMot,7Networks_LH_SomMot_16,,
1047.0,LH,SomMot,7Networks_LH_SomMot_16,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1059.0,LH,SomMot,7Networks_LH_SomMot_28,,
1059.0,LH,SomMot,7Networks_LH_SomMot_28,,
1059.0,LH,SomMot,7Networks_LH_SomMot_28,,
1059.0,LH,SomMot,7Networks_LH_SomMot_28,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1063.0,LH,SomMot,7Networks_LH_SomMot_32,,
1063.0,LH,SomMot,7Networks_LH_SomMot_32,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.377326597467766,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.39438816874184757,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.5425341329317026,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.7855906507489192,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.10721110057708838,
1189.0,LH,Default,7Networks_LH_Default_PFC_24,,
1189.0,LH,Default,7Networks_LH_Default_PFC_24,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1047.0,LH,SomMot,7Networks_LH_SomMot_16,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1059.0,LH,SomMot,7Networks_LH_SomMot_28,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1050.0,LH,SomMot,7Networks_LH_SomMot_19,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1066.0,LH,SomMot,7Networks_LH_SomMot_35,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1086.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_1,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1057.0,LH,SomMot,7Networks_LH_SomMot_26,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1062.0,LH,SomMot,7Networks_LH_SomMot_31,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1088.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_3,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1068.0,LH,SomMot,7Networks_LH_SomMot_37,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1061.0,LH,SomMot,7Networks_LH_SomMot_30,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1087.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_2,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1064.0,LH,SomMot,7Networks_LH_SomMot_33,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1065.0,LH,SomMot,7Networks_LH_SomMot_34,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.2532881987511375,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.48837189751756593,1.0
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.3251029239633578,1.0
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.364736060479417,1.0
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1089.0,LH,DorsAttn,7Networks_LH_DorsAttn_FEF_4,,
1113.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_7,0.4648775895908639,1.0
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1189.0,LH,Default,7Networks_LH_Default_PFC_24,,
1189.0,LH,Default,7Networks_LH_Default_PFC_24,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1189.0,LH,Default,7Networks_LH_Default_PFC_24,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1188.0,LH,Default,7Networks_LH_Default_PFC_23,,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,,
1085.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_17,,
1085.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_17,,
1085.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_17,,
1085.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_17,,
1085.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_17,,
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,0.9528301056943154,1.0
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,1.0,1.0
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,0.892160070240074,1.0
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,0.6281614740700272,1.0
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,0.4047946494534207,1.0
1112.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_Med_6,0.21899808296022893,1.0
1200.0,LH,Default,7Networks_LH_Default_pCunPCC_11,,
1200.0,LH,Default,7Networks_LH_Default_pCunPCC_11,,
1200.0,LH,Default,7Networks_LH_Default_pCunPCC_11,,
